date,year,month,international_arrivals,asia_arrivals,europe_arrivals,americas_arrivals,oceania_arrivals,other_markets_arrivals,was_imputed,quality_flag,covid_period,recovery_period,log_international_arrivals,international_arrivals_mom_growth_pct,international_arrivals_yoy_growth_pct,log_asia_arrivals,asia_arrivals_mom_growth_pct,asia_arrivals_yoy_growth_pct,log_europe_arrivals,europe_arrivals_mom_growth_pct,europe_arrivals_yoy_growth_pct,log_americas_arrivals,americas_arrivals_mom_growth_pct,americas_arrivals_yoy_growth_pct,log_oceania_arrivals,oceania_arrivals_mom_growth_pct,oceania_arrivals_yoy_growth_pct,log_other_markets_arrivals,other_markets_arrivals_mom_growth_pct,other_markets_arrivals_yoy_growth_pct
2019-06-01,2019,6,1185445,964123,113074,77259,28077,2912,False,observed,0,0,13.985628789484753,-10.644939050312507,0.19803871517418692,13.778974158814338,-10.806322691899217,-0.40010495911140254,11.63579775061912,-21.076289523277726,2.2701783582359525,11.254918692828197,16.599758527014785,7.399633007117434,10.242706014825366,-13.704819277108438,-6.043569922698522,7.976595409316577,-20.65395095367848,6.940874035989708
2019-07-01,2019,7,1315792,1033367,150355,88231,40121,3718,False,observed,0,0,14.089949323664191,10.995617679436842,10.680786025098898,13.848332960901688,7.182071167268078,12.155120673169284,11.92075444360033,32.97044413393,5.393943642226273,11.387713654165296,14.201581692747766,13.36374148785815,10.59965516698957,42.89632083199773,-7.653178658564652,8.220941168281389,27.67857142857142,5.98631698973775
2019-08-01,2019,8,1512447,1227467,180433,68953,31685,3909,False,observed,0,0,14.229239426950858,14.945751304157495,14.272341119991294,14.020463254379047,18.783258997045582,17.317705844346996,12.103114796710857,20.00465564829903,3.785403676690513,11.141180392064626,-21.849463340549235,5.144939691059647,10.363598661757617,-21.026395154657163,-7.299590403744882,8.271036865792954,5.137170521785905,6.832467887400928
2019-09-01,2019,9,1561274,1327814,134278,61768,33204,4210,False,observed,0,0,14.26101271260161,3.228344530419913,28.75456561413232,14.0990445389682,8.175128129717546,33.52231532775372,11.807667556732232,-25.580132237451025,5.564465408805042,11.031140709988652,-10.420141255637894,13.33577981651377,10.410425629574926,4.794066593025081,-0.2673234613882802,8.345217926676428,7.700179073931945,33.52362829051696
2019-10-01,2019,10,1618337,1355413,149554,69750,39208,4412,False,observed,0,0,14.296909636742344,3.654899780563814,34.284329759525114,14.119616762902725,2.0785290710897852,41.16356236174352,11.91541281060779,11.376398218621064,7.289462168114613,11.152672699683611,12.922548892630491,10.234851597812678,10.576636086589383,18.08215877605108,1.512013256006628,8.392083380373393,4.798099762470298,19.43692474282621
2019-11-01,2019,11,1809580,1467203,222846,84292,31193,4046,False,observed,0,0,14.408605332116693,11.817254379032294,38.99435367602497,14.198868425193261,8.24767063618248,47.554128379472395,12.314236228920365,49.007047621594864,13.362634679363916,11.342042240317104,20.84874551971325,10.153942657013658,10.347948989650975,-20.442256682309733,0.3506627203706092,8.305484017727691,-8.295557570262924,19.845971563981045
2019-12-01,2019,12,1710168,1407537,182902,81959,32721,5049,False,observed,0,0,14.352102169267093,-5.493650460327815,24.44509126896055,14.157351926394693,-4.066649263939615,28.94138016324512,12.116705769256296,-17.92448596788814,7.121228981568795,11.313974401204709,-2.7677596924975068,12.068423283606577,10.395772352596852,4.898534927708131,-4.1592220497349235,8.526945482858915,24.789915966386555,9.5703125
2020-01-01,2020,1,1476450,1147510,212900,81718,29859,4464,True,stale_repeated_vector,0,0,14.205151115725467,-13.66637663668131,-0.32055133749843145,13.953104935475816,-18.473901574168206,-0.6880376646530406,12.26857785088157,16.401132847098452,6.522435255974068,11.311029574819049,-0.29404946375626295,-7.369160838368149,10.304241580914173,-8.74667644631888,-11.165655123170293,8.403800504061147,-11.586452762923349,10.440376051459666
2020-02-01,2020,2,1242731,887482,242897,81476,26997,3879,False,observed,0,0,14.032821935165735,-15.829794439364697,-21.75031372763845,13.69614351843589,-22.660194682399283,-27.214408148871083,12.400392764152363,14.089713480507271,6.075043889146059,11.30806377733403,-0.2961403852272504,-21.130632592807707,10.203481027702058,-9.585049733748619,-18.398621690243022,8.263332667439967,-13.104838709677423,11.59378596087457
2020-03-01,2020,3,449923,243028,162165,27210,15455,2065,False,observed,1,0,13.016831735994215,-63.79562431451375,-68.09479877491424,12.400931942022089,-72.61600798664085,-77.2323327331356,11.99636961439498,-33.23713343515976,-27.521430933843448,10.211339831777291,-66.60366242819971,-67.92975425776416,9.645687854566217,-42.75289847020039,-49.91087344028521,7.632885505395133,-46.76463005929363,-37.782464597770414
2020-04-01,2020,4,431358,233130,155260,26167,14822,1979,True,segment_reconciliation,1,0,12.974693650756759,-4.1262616047634815,-70.63126461260678,12.359351516871397,-4.0727817370837975,-79.40675046596058,11.952856409959672,-4.258008818179015,-24.705996459833656,10.172254353874754,-3.833149577361261,-68.0356204878883,9.603867842511304,-4.095761889356197,-66.5402501241591,7.590346945602565,-4.164648910411617,-54.29561200923787
2020-05-01,2020,5,413392,223550,148577,25158,14210,1896,True,stale_repeated_vector,1,0,12.932151574325093,-4.164985928161757,-68.83983031172833,12.317390381662127,-4.109295242997469,-79.31877305880481,11.908858621359135,-4.304392631714549,3.7041948768060218,10.132931216398818,-3.8560018343715363,-62.03139148807727,9.561701221091147,-4.12899743624342,-56.325301204819276,7.547501682814967,-4.1940373926225405,-48.33787465940055
2020-06-01,2020,6,394827,213652,141672,24116,13577,1810,True,stale_repeated_vector,1,0,12.88620297326079,-4.490894840732285,-66.69377322440097,12.272103802132966,-4.4276448221874265,-77.83975696047081,11.861269805588636,-4.647421875525826,25.291402090666292,10.090630799609297,-4.141823674377932,-68.78551366183875,9.51613246360028,-4.454609429978884,-51.643694126865405,7.501082124259871,-4.535864978902948,-37.84340659340659
2020-07-01,2020,7,376861,204073,134989,23107,12965,1727,True,stale_repeated_vector,1,0,12.839631698178241,-4.5503473673279675,-71.35861899145154,12.226233051953024,-4.483459082994779,-80.25164341419844,11.81294857261929,-4.717234174713425,-10.219813108975428,10.047890880908506,-4.183944269364737,-73.81079212521676,9.470008697972764,-4.507623186270903,-67.68525211236012,7.454141078146678,-4.585635359116025,-53.55029585798816
2020-08-01,2020,8,358296,194174,128084,22064,12332,1641,True,stale_repeated_vector,1,0,12.789114739401535,-4.9262194814533755,-76.31017814177952,12.176509943281024,-4.850715185252341,-84.1809189167611,11.760441577663885,-5.115231611464632,-29.01298542949461,10.001702600033083,-4.513783701908514,-68.00139225269386,9.419952789006041,-4.88237562668723,-61.07937509862711,7.403061091090091,-4.979733642154027,-58.0199539524175
2020-09-01,2020,9,339731,184276,121179,21022,11700,1555,True,stale_repeated_vector,1,0,12.735909406976472,-5.181470069439797,-78.24014234528981,12.124189912714858,-5.097489880210537,-86.12185140388638,11.705024070278101,-5.390993410574307,-9.755134869449943,9.9533247873833,-4.722625090645394,-65.96619608858956,9.367344120785848,-5.124878365228669,-64.7632815323455,7.349230824613334,-5.240706886045099,-63.064133016627075
2020-10-01,2020,10,321765,174697,114496,20013,11087,1472,True,stale_repeated_vector,1,0,12.681576744418313,-5.288301626875381,-80.11755277176509,12.070808323679339,-5.1981809893854924,-87.1111609524182,11.64829516686839,-5.514981968822985,-23.441699987964213,9.904137341377625,-4.799733612406055,-71.30752688172043,9.313528529772352,-5.2393162393162385,-71.7226076310957,7.294377299288821,-5.337620578778135,-66.63644605621033
2020-11-01,2020,11,303200,164798,107591,18970,10454,1387,True,stale_repeated_vector,1,0,12.622147932750353,-5.769738784516654,-83.2447308215166,12.012475760461538,-5.666382364894651,-88.7678801092964,11.586092280088863,-6.030778367803247,-51.71957315814508,9.85061406292906,-5.211612451906255,-77.49489868552175,9.254739959272866,-5.70938937494363,-66.4860705927612,7.234898420314831,-5.774456521739135,-65.7192288680178
2020-12-01,2020,12,285234,155219,100908,17961,9842,1303,True,segment_reconciliation,1,0,12.561065175003039,-5.925461741424797,-83.32128773313498,11.952592301918623,-5.812570540904627,-88.97229699823166,11.521964489620899,-6.211486090844032,-44.82947152026768,9.795958019593462,-5.318924617817611,-78.08538415549238,9.194414221425923,-5.854218480964224,-69.92145716817946,7.172424577124845,-6.056236481614996,-74.19290948702714
2021-01-01,2021,1,266669,145321,94003,16918,9209,1218,True,segment_reconciliation,1,0,12.493763467943674,-6.508691109755505,-81.93850113447797,11.886700367676724,-6.376796655048677,-87.33597092835792,11.45108197563649,-6.842866769730849,-55.84640676373884,9.73613342286396,-5.807026334836596,-79.29709488729533,9.127936545721367,-6.431619589514326,-69.15837770856359,7.1049654482698426,-6.52340752110514,-72.71505376344086
2021-02-01,2021,2,248104,135422,87098,15876,8577,1132,True,segment_reconciliation,1,0,12.421603292081164,-6.961814084126761,-80.03558292180689,11.816151107797806,-6.811816599115062,-84.74087361771845,11.374789200464447,-7.345510249672882,-64.14200257722409,9.672563813902956,-6.15912046341175,-80.51450733958467,9.056839480990421,-6.862851558258221,-68.22980331147906,7.0317412587631285,-7.060755336617408,-70.81722093323022
2021-03-01,2021,3,231336,126482,80860,14934,8005,1054,True,segment_reconciliation,1,0,12.351626478131914,-6.758456131299773,-48.583202014566936,11.747855284535056,-6.601586152914596,-47.95579110225982,11.300474543194762,-7.162047348963241,-50.13720593222952,9.611395771595648,-5.933484504913078,-45.115766262403525,8.987821625430815,-6.668998484318522,-48.20446457457134,6.960347729101308,-6.890459363957602,-48.95883777239709
2021-04-01,2021,4,212771,116583,73955,13892,7373,968,True,stale_repeated_vector,1,0,12.26797174896742,-8.025123629698793,-50.674150009968514,11.666358744670399,-7.826410082067015,-49.99227898597349,11.21121207910547,-8.539450902794954,-52.36699729486023,9.539068413863964,-6.977367081826702,-46.910230442924295,8.90557995798965,-7.895065584009997,-50.25637565780596,6.875232087276577,-8.15939278937381,-51.08640727640223
2021-05-01,2021,5,194805,107004,67273,12883,6760,885,True,segment_reconciliation,1,0,12.1797543372123,-8.443819881468805,-52.876446568874094,11.58062149592288,-8.216463806901519,-52.1341981659584,11.116514246427819,-9.035224122777363,-54.72179408656791,9.463663891791525,-7.26317304923697,-48.791636855075915,8.81877816903701,-8.314119083141192,-52.42786769880365,6.785587645007929,-8.574380165289252,-53.32278481012658
2021-06-01,2021,6,176240,97106,60367,11840,6128,799,True,segment_reconciliation,1,0,12.079601981476225,-9.530042863376199,-55.36272848614709,11.483558444337415,-9.25012149078539,-54.549454252710014,11.008197876999304,-10.265634058240302,-57.38960415607883,9.379238908437996,-8.095940386555922,-50.903964173163054,8.720623711420426,-9.3491124260355,-54.864844958385504,6.683360945766275,-9.71751412429378,-55.856353591160214
2021-07-01,2021,7,158274,87527,53685,10831,5515,716,True,segment_reconciliation,1,0,11.972082987275167,-10.194053563322747,-58.00202196565842,11.379702596175905,-9.864477993120923,-57.10995575112827,10.890888911868236,-11.068961518710552,-60.230092822378126,9.290167671835738,-8.52195945945946,-53.126758125243434,8.615226931687603,-10.003263707571797,-57.46239876590822,6.573680166960646,-10.387984981226527,-58.54082223508975
2021-08-01,2021,8,139709,77628,46779,9788,4882,631,True,segment_reconciliation,1,0,11.847316966935143,-11.729658693152379,-61.00737937347891,11.259683465831985,-11.309653021353416,-60.02142408355393,10.753189663252995,-12.863928471640119,-63.47787389525623,9.188912424562563,-9.629766411227036,-55.63814358230602,8.493310250952906,-11.477787851314591,-60.41193642555952,6.447305862541213,-11.871508379888274,-61.54783668494821
2021-09-01,2021,9,121144,67730,39874,8746,4250,545,True,segment_reconciliation,1,0,11.704735199636492,-13.28833503926018,-64.34119936067064,11.123284492208949,-12.750553923841911,-63.24534936725347,10.593479761402772,-14.760896983689264,-67.09495869746408,9.076351731972865,-10.64568859828361,-58.3959661307202,8.354674261918463,-12.945514133551828,-63.67521367521367,6.300785794663244,-13.629160063391444,-64.95176848874597
2021-10-01,2021,10,103178,58150,33192,7737,3637,462,True,segment_reconciliation,1,0,11.544210931009303,-14.830284619956412,-67.93374046276008,10.97078115794681,-14.144396869924702,-66.71379588659221,10.410064162012704,-16.757787029141802,-71.0103409726104,8.953769294549454,-11.536702492568029,-61.34012891620446,8.19891444498699,-14.4235294117647,-67.19581491837288,6.135564891081739,-15.229357798165132,-68.61413043478262
2021-11-01,2021,11,84613,48252,26286,6694,3005,376,True,segment_reconciliation,1,0,11.345843198091766,-17.993176840024038,-72.09333773087072,10.784192556685275,-17.021496130696477,-70.72051845289384,10.176791757041954,-20.8062183658713,-75.56858845070684,8.808966881771273,-13.480677265089824,-64.71270426989983,8.008032846969307,-17.37695903216937,-71.25502200114788,5.929589143389895,-18.61471861471862,-72.89113193943764
2021-12-01,2021,12,66647,38673,19604,5685,2392,293,True,segment_reconciliation,1,0,11.107165313341005,-21.233143843144674,-76.63427221158767,10.562896961111214,-19.8520268589903,-75.08488007267151,9.883488906029438,-25.420375865479727,-80.57240258453244,8.645586406184636,-15.073199880489996,-68.34808752296642,7.779885115070522,-20.399334442595674,-75.69599674862832,5.680172609017068,-22.074468085106382,-77.5134305448964
2022-01-01,2022,1,48082,28774,12698,4643,1760,207,True,segment_reconciliation,1,0,10.780663165681714,-27.85571743664381,-81.96940776768203,10.26722748059698,-25.59666951102837,-80.19969584574838,9.449199779730396,-35.22750459089982,-86.49192047062328,8.443115988019922,-18.328935795954273,-72.55585766639084,7.473069088032197,-26.42140468227425,-80.88826148333152,5.332718793265369,-29.35153583617748,-83.00492610837439
2022-02-01,2022,2,29517,18876,5793,3600,1127,121,False,observed,1,0,10.292721647533876,-38.61112266544653,-88.10297294682876,9.845646552846278,-34.39911030791687,-86.06134896840986,8.664405571096625,-54.37864230587495,-93.34887138625456,8.1886891244442,-22.46392418694809,-77.32426303854876,7.027314514039777,-35.965909090909086,-86.86020753177101,4.795790545596741,-41.545893719806756,-89.31095406360424
2022-03-01,2022,3,41740,25772,6505,7468,1747,248,False,observed,0,1,10.639215180631192,41.410034895145166,-81.95698032299339,10.157043910258533,36.53316380589109,-79.62397811546307,8.780326390946605,12.290695667184526,-91.95523126391294,8.918382504661613,107.44444444444446,-49.99330387036293,7.465655310134056,55.013309671694756,-78.17613991255466,5.5134287461649825,104.95867768595039,-76.47058823529412
2022-04-01,2022,4,123722,86482,17434,15077,4316,412,True,segment_reconciliation,0,1,11.725792392203424,196.41111643507426,-41.852038106696874,11.367691578780176,235.56573024988361,-25.81937332201093,9.76617760157152,168.00922367409683,-76.426205124738,9.62092568277892,101.8880557043385,8.530089260005758,8.370084326378025,147.0520892959359,-41.462091414620915,6.021023349349527,66.12903225806453,-57.438016528925615
2022-05-01,2022,5,203060,145234,28011,22441,6803,571,True,segment_reconciliation,0,1,12.221256780855214,64.12602447422447,4.237570904237575,11.886101513741325,67.93552415531556,35.72763635004299,10.240352569152035,60.668808076172986,-58.362195828935825,10.018644921923576,48.84260794587782,74.19079406970425,8.825118970345061,57.622798887859126,0.636094674556209,6.3473892096560105,38.592233009708735,-35.48022598870057
2022-06-01,2022,6,285043,205944,38941,30050,9372,736,True,stale_repeated_vector,0,1,12.56039532506295,40.373781148429046,61.73570131638675,12.235359566155067,41.80150653428261,112.08164274092228,10.569802959130607,39.020384848809385,-35.49290175095665,10.310617939963354,33.9066886502384,153.80067567567565,9.145481799627687,37.76275172717918,52.9373368146214,6.601230118728877,28.896672504378284,-7.88485607008761
2022-07-01,2022,7,364381,264696,49517,37414,11859,895,True,segment_reconciliation,0,1,12.805955302503637,27.833695267029878,130.22164095176717,12.486337276654092,28.528143573010144,202.41639722599882,10.810071323940141,27.159035463906946,-7.763807394989286,10.52980024490885,24.50582362728786,245.43440125565508,9.380842351964795,26.536491677336738,115.03173164097915,6.796823718274855,21.60326086956521,25.0
2022-08-01,2022,8,446363,325406,60447,45023,14428,1059,True,segment_reconciliation,0,1,13.008887801309402,22.49897771837719,219.4948070632529,12.69282891244158,22.935745156708066,319.1863760498789,11.009522227019875,22.07322737645656,29.21823895337652,10.714928749290774,20.3373068904688,359.98161013485907,9.57692604202343,21.662872080276575,195.53461696026218,6.9650803456014065,18.324022346368718,67.82884310618067
2022-09-01,2022,9,528346,386116,71376,52633,16997,1224,True,segment_reconciliation,0,1,13.177506651101424,18.36688972876337,336.13055537211915,12.863893121435153,18.656693484447118,470.0812047837,11.175716957368046,18.080301751947992,79.00386216582234,10.87109857843334,16.902472069830978,501.79510633432426,9.740792136877351,17.805655669531472,299.9294117647059,7.1098794630722715,15.580736543909346,124.58715596330276
2022-10-01,2022,10,607684,444868,81953,59996,19484,1383,True,segment_reconciliation,0,1,13.31741028899619,15.016296139272377,488.96664017523113,13.005532887931746,15.216152658786486,665.0352536543422,11.313901191189546,14.818706568034079,146.9058809351651,11.002033172315251,13.989322288298212,675.4426780405842,9.877348894926433,14.631993881273164,435.71624965631014,7.232010331664759,12.99019607843137,199.35064935064935
2022-11-01,2022,11,689666,505578,92882,67606,22053,1547,True,segment_reconciliation,0,1,13.443962701408548,13.49089329322477,715.0827886967724,13.133457608209854,13.646744652346321,947.7866202437206,11.439085149301006,13.335692409063737,253.35159400441302,11.121452015488801,12.684178945263014,909.9492082461906,10.001203926042198,13.185177581605423,633.8768718801997,7.344072850573066,11.858279103398406,311.436170212766
2022-12-01,2022,12,769004,564330,103459,74969,24539,1706,True,segment_reconciliation,0,1,13.552851450034721,11.503829389878572,1053.8463846834816,13.243394465755175,11.620758814663624,1359.2351252812039,11.546930677939558,11.387567020520661,427.7443378902265,11.224829973739347,10.89104517350532,1218.7159190853122,10.108018967638357,11.272842697138707,925.8779264214047,7.441906728051625,10.277957336780874,482.25255972696243
2023-01-01,2023,1,850987,625040,114389,82579,27109,1871,True,stale_repeated_vector,0,1,13.654152131293118,10.660932843002113,1669.8660621438376,13.345570926670625,10.757889887122785,2072.238826718565,11.647360199458603,10.564571472757333,800.8426523862025,11.321510689897156,10.15086235644067,1678.569890157226,10.207621055054725,10.473124414197809,1440.2840909090908,7.534228326274089,9.671746776084401,803.864734299517
2023-02-01,2023,2,932969,685750,125318,90188,29678,2035,False,observed,0,1,13.746127253125282,9.633754687204377,3060.7853101602464,13.43826840879985,9.712978369384363,3532.9201101928375,11.73860978579419,9.554240355278921,2063.266010702572,11.409651659506403,9.214207001780107,2405.222222222222,10.298161309566071,9.476557600796776,2533.3629103815438,7.618251097876695,8.765366114377349,1581.8181818181818
2023-03-01,2023,3,927711,698678,117000,80203,29755,2075,True,segment_reconciliation,0,1,13.740475540852515,-0.5635771392189848,2122.5946334451364,13.456945256997441,1.885235144002917,2610.996430234363,11.669929213779893,-6.637514163966873,1698.6164488854727,11.292316199638792,-11.071317691932403,973.9555436529191,10.300752464078952,0.25945144551520194,1603.2054951345162,7.637716432664798,1.9656019656019597,736.6935483870968
2023-04-01,2023,4,921890,712991,107792,69148,29841,2119,True,stale_repeated_vector,0,1,13.734181189564389,-0.6274583356239205,645.130211280128,13.477224076595869,2.0485831813796818,724.4386115029718,11.58795872320044,-7.870085470085475,518.2861076058277,11.144004414042678,-13.783773674301457,358.6323539165616,10.303638565820524,0.2890270542766027,591.404077849861,7.6586995582682995,2.1204819277108378,414.32038834951453
2023-05-01,2023,5,916257,726842,98880,58450,29924,2161,False,observed,0,1,13.728052171990104,-0.6110273459957294,351.2247611543386,13.496464401396432,1.9426612678140387,400.46270157125747,11.501662272691517,-8.267774974024045,253.0041769304916,10.975926966900214,-15.471163301903168,160.4607637805802,10.306416112992295,0.2781408129754359,339.86476554461274,7.6783263565068856,1.9820670127418616,278.45884413309983
2023-06-01,2023,6,975010,791323,74185,77394,30204,1904,False,observed,0,1,13.790203006337643,6.412283889782011,242.05716330518553,13.581461507268644,8.871391581664234,284.2418327312279,11.214317252384895,-24.97471682847896,90.50615032998638,11.256664537193192,32.41060735671515,157.55074875207987,10.315729644923316,0.9357037829167192,222.27912932138284,7.55171221535131,-11.89264229523369,158.69565217391303
2023-07-01,2023,7,1038563,818885,94266,82669,40417,2326,False,observed,0,1,13.853348584878129,6.518189557030185,185.02117289320793,13.615698937835663,3.483027790169113,209.36810529815335,11.453875852175653,27.068814450360577,90.3709837025668,11.322599961887121,6.815773832596839,120.9573956273053,10.60700576752029,33.81340219838431,240.8128847288979,7.75190533307861,22.163865546218496,159.88826815642457
2023-08-01,2023,8,1217421,981815,129827,69331,33645,2803,False,observed,0,1,14.01224524476997,17.221680341009638,172.74236439848286,13.797158178550086,19.896566672976057,201.72000516278126,11.773958073947218,37.724099887552256,114.77823547901468,11.146647415602889,-16.134222017926913,53.99018279546011,10.423619735622419,-16.755325729272343,133.19240365955088,7.938445551164788,20.507308684436797,164.6836638338055
2023-09-01,2023,9,1054449,862863,96519,57426,34759,2882,False,observed,0,1,13.868528913577755,-13.386659175420823,99.57546759131326,13.668011208912116,-12.115520744743158,123.47247977291799,11.477495159138261,-25.655680251411496,35.22612642905179,10.958252441423962,-17.171250955561,9.106454125738605,10.456193810265846,3.3110417595482167,104.50079425781018,7.966239776559467,2.818408847663223,135.4575163398693
2023-10-01,2023,10,1112526,898976,105258,65080,40384,2828,False,observed,0,1,13.922143663535957,5.507805498416718,83.076401550806,13.70901161676815,4.185253047123361,102.07702059936881,11.56416975815724,9.054175861747439,28.43703098117214,11.083372561332974,13.328457493121594,8.473898259883983,10.606188945900884,16.182859115624737,107.2675015397249,7.947325027016463,-1.8736988202637028,104.48300795372379
2023-11-01,2023,11,1233371,947390,166807,79491,36582,3101,False,observed,0,1,14.02526162902053,10.86221805153318,78.83598727499978,13.761466114212366,5.385460790944374,87.38750499428376,12.024592734453076,58.474415246347064,79.59023276845892,11.283399086686796,22.143515673017824,17.579800609413375,10.50731159513587,-9.414619651347067,65.88219289892533,8.03947991910045,9.653465346534663,100.4524886877828
2023-12-01,2023,12,1371135,1079631,171286,76385,40024,3809,False,observed,0,1,14.131149421968104,11.169712924983632,78.30011287327505,13.892129874052381,13.958454279652521,91.31199829886769,12.051089953009662,2.6851391128669633,65.55930368551795,11.243541620799823,-3.9073605817010693,1.8887806960210307,10.597234553168041,9.408998961237769,63.10363095480665,8.245121966478605,22.83134472750725,123.27080890973035
2024-01-01,2024,1,1451273,1127138,190584,90580,39040,3931,True,stale_repeated_vector,0,1,14.1879516602752,5.844646953071719,70.53997299606223,13.93519223450524,4.400299732038082,80.33053884551389,12.157848321243156,11.266536669663596,66.61042582765826,11.413988717110206,18.58349152320482,9.688903958633555,10.57234204052703,-2.458524885068958,44.01121398797447,8.27664912542186,3.2029404043055987,110.1015499732763
2024-02-01,2024,2,1531411,1174645,209883,104774,38056,4053,False,observed,0,1,14.241700090605194,5.521910763860416,64.14382471443317,13.976476532251066,4.214834385851596,71.29347429821364,12.25430551158071,10.12624354615288,67.48033004037728,11.559560928486214,15.670125855597261,16.17288331041824,10.546814038112117,-2.5204918032786905,28.229665071770338,8.307212626628308,3.103535995929785,99.16461916461915
2024-03-01,2024,3,1599074,1221658,235073,100265,38182,3896,False,observed,0,1,14.284935269669583,4.4183436059947345,72.36768778207869,14.015719510475918,4.002315593221772,74.85279341842737,12.367651383186082,12.001924881958036,100.91709401709403,11.515571959911133,-4.303548590299123,25.014026906724183,10.550119479354604,0.33109102375445953,28.321290539405155,8.267705664762426,-3.873673821860346,87.75903614457832
2024-04-01,2024,4,1556533,1214249,193831,91560,52809,4084,False,observed,0,1,14.25797147005248,-2.6603521788234996,68.8415103754244,14.009636336654019,-0.6064708781017281,70.3035522187517,12.174741924367101,-17.544337290969192,79.81946712186434,11.424749774066504,-8.681992719293874,32.41163880372535,10.874436909714081,38.30862710177571,76.96793002915452,8.314832179284556,4.825462012320325,92.73242095327984
2024-05-01,2024,5,1383703,1156067,120280,66273,36666,4417,False,observed,0,1,14.140273796755148,-11.103523021998251,51.01690901133633,13.960534285012441,-4.791603699076552,59.05341188318782,11.697577637102466,-37.945942599480986,21.642394822006473,11.101537853410294,-27.617955439056352,13.384088964927287,10.50960517412297,-30.56865307049935,22.530410372944786,8.393216011596527,8.153770812928496,104.39611291068948
2024-06-01,2024,6,1249237,1051710,83663,76752,33445,3667,False,observed,0,1,14.03804352290856,-9.7178368479363,28.125557686587822,13.865927968877862,-9.026898960008378,32.905273826237824,11.334552103784286,-30.443132690389096,12.776167688885899,11.248334723741845,15.811869086958485,-0.829521668346378,10.417657577552509,-8.784705176457752,10.730366838829287,8.207129168071326,-16.979850577314913,92.59453781512606
2024-07-01,2024,7,1346404,1120251,115846,70505,35464,4337,True,segment_reconciliation,0,1,14.112947892739644,7.77810775697485,29.64105210757557,13.92906332530588,6.517100721681834,36.801992953833576,11.660017001858309,38.467422875106074,22.89266543610633,11.163438908271331,-8.13920158432354,-14.714100811670638,10.47627337642489,6.0367767977276054,-12.254744290768738,8.374938143835367,18.27106626670303,86.45743766122098
2024-08-01,2024,8,1446809,1191077,149102,64050,37550,5030,False,observed,0,1,14.18487099966556,7.457271368771923,18.842126100995472,13.990368497800931,6.322333119988288,21.313791294694017,11.912385914479096,28.70707663622396,14.846680582621484,11.06741930732488,-9.15537905113113,-7.617083267225344,10.53342865719228,5.882021204601839,11.60647941744688,8.523175263093785,15.978787180078392,79.4505886550125
2024-09-01,2024,9,1274804,1060201,102889,62332,44719,4663,False,observed,0,1,14.058302999267493,-11.888576861216649,20.897644172454054,13.873969070753658,-10.988038556701207,22.870142768898425,11.541406016205121,-30.99421872275355,6.599736839378778,11.040230216565504,-2.6822794691647167,8.543168599589034,10.708153746219391,19.091877496671096,28.654449207399523,8.44741429680832,-7.296222664015906,61.7973629424011
2024-10-01,2024,10,1419833,1132872,161718,76190,45030,4023,False,observed,0,1,14.166049817027556,11.376572398580498,27.622455565083428,13.940266559223819,6.854454957126044,26.018047200370198,11.993609356624066,57.17715207650964,53.63962834178875,11.240985499467055,22.23256112430212,17.071296865396434,10.715084213295617,0.6954538339408289,11.50455625990492,8.299783171949787,-13.725069697619563,42.256011315417254
2024-11-01,2024,11,1586220,1259737,187826,84314,50388,3956,True,segment_reconciliation,0,1,14.27686438530234,11.718772559871482,28.60850465918203,14.046413526981759,11.198529048294947,32.9692101457689,12.143271281328074,16.14415216611633,12.600790134706585,11.342303203748118,10.662816642604023,6.067353536878395,10.827508330472194,11.898734177215186,37.739872068230284,8.282988692742602,-1.6654238130748178,27.57175104804901
2024-12-01,2024,12,1747240,1382509,213091,92175,55574,3891,False,observed,0,1,14.373547958043558,10.151177012015978,27.43019469271808,14.139410522303187,9.7458437753277,28.05384432273619,12.26947458350174,13.451279375592296,24.40654811251357,11.431444223102345,9.323481272386559,20.67159782679846,10.925470744968305,10.292133047551012,38.851688986608046,8.266421472984554,-1.6430738119312394,2.1527960094513077
2025-01-01,2025,1,1853008,1462369,238041,96549,52408,3641,True,stale_repeated_vector,0,1,14.432320822581437,6.0534328426546935,27.681559568737235,14.195568281426707,5.776454258163954,29.74178849439908,12.380198206724591,11.708612752298308,24.90083112958066,11.477805930475213,4.745321399511804,6.589754912784285,10.866814530411713,-5.696908626336061,34.24180327868853,8.200013648175434,-6.42508352608584,-7.377257695242944
2025-02-01,2025,2,1958776,1542229,262991,100923,49242,3392,True,segment_reconciliation,0,1,14.48783034633581,5.707908438603604,27.906616838980526,14.248739330509736,5.461001976929225,31.293199221892575,12.479875090042047,10.481387660108975,25.303621541525523,11.522113128829222,4.5303421060808535,-3.6755301887872904,10.804502196857767,-6.041062433216304,29.39352533109103,8.129174996911793,-6.838780554792634,-16.308906982482107
2025-03-01,2025,3,2054309,1614360,285526,104874,46383,3166,False,observed,0,1,14.535450096325379,4.877178401205651,28.468663739139032,14.294449151267589,4.677061577755315,32.1450029386293,12.562088372232962,8.568734291287527,21.462694567219543,11.56051490856314,3.9148657887696503,4.596818431157423,10.744688291770704,-5.806019251858174,21.478707244251225,8.060224240440958,-6.662735849056601,-18.737166324435318
